	ID_TWEET	DATATIME	LATITUDE	LONGITUDE	cluster
7524	714218132114644992	2016-03-27 19:30:46	-49.3083799	-25.42666058	150
7529	714217550511521792	2016-03-27 19:28:28	-49.2845615	-25.435708	163
7530	714217078807461888	2016-03-27 19:26:35	-49.2642339	-25.4765486	157
7532	714216684526166016	2016-03-27 19:25:01	-49.25	-25.4167	145
7533	714216419190312960	2016-03-27 19:23:58	-49.2851279	-25.4419055	163
7538	714215871066087424	2016-03-27 19:21:47	-49.2642124	-25.4765528	157
7541	714215793895014400	2016-03-27 19:21:29	-49.25	-25.4167	145
7543	714215734428246016	2016-03-27 19:21:15	-49.2642051	-25.4765343	157
7544	714215705382621184	2016-03-27 19:21:08	-49.22132492	-25.44029059	165
7546	714215468177956864	2016-03-27 19:20:11	-49.25	-25.4167	145
7547	714215457037938688	2016-03-27 19:20:09	-49.21744151	-25.43996748	165
7549	714215261356875776	2016-03-27 19:19:22	-49.24852059	-25.42269994	145
7551	714215203873796101	2016-03-27 19:19:08	-49.25	-25.4167	145
7555	714214902496231425	2016-03-27 19:17:56	-49.3083799	-25.42666058	150
7557	714214493484675072	2016-03-27 19:16:19	-49.2593144	-25.5500368	166
7558	714214483825192961	2016-03-27 19:16:17	-49.27191138	-25.42976842	147
7562	714213806616936448	2016-03-27 19:13:35	-49.3083799	-25.42666058	150
7565	714213297676034049	2016-03-27 19:11:34	-49.264195	-25.4765378	157
7567	714213106277347329	2016-03-27 19:10:48	-49.27420661	-25.42360307	147
7568	714212906401984512	2016-03-27 19:10:00	-49.2642249	-25.476556	157
7571	714212527845015554	2016-03-27 19:08:30	-49.23989267	-25.44225136	154
7573	714211773533011968	2016-03-27 19:05:30	-49.239783	-25.44163	154
7574	714211743925473280	2016-03-27 19:05:23	-49.28305864	-25.43547531	163
7576	714211520591355913	2016-03-27 19:04:30	-49.25159355	-25.43105233	145
7577	714211443596509185	2016-03-27 19:04:12	-49.25174866	-25.43106064	145
7581	714210992893333504	2016-03-27 19:02:24	-49.27191138	-25.42976842	147
7583	714210654127845376	2016-03-27 19:01:03	-49.2733	-25.4284	147
7586	714210432681123841	2016-03-27 19:00:11	-49.297651	-25.501163	160
7590	714209818026893312	2016-03-27 18:57:44	-49.25	-25.4167	145
7591	714209770190860289	2016-03-27 18:57:33	-49.25668959	-25.4825391	162
7593	714209405248675840	2016-03-27 18:56:06	-49.28530001	-25.43653335	163
7601	714207980229672960	2016-03-27 18:50:26	-49.23944444	-25.44277778	154
7602	714207980334530560	2016-03-27 18:50:26	-49.25	-25.4167	145
7604	714207900940509185	2016-03-27 18:50:07	-49.2851768	-25.4356754	163
7606	714207773098176512	2016-03-27 18:49:37	-49.27191138	-25.42976842	147
7607	714207758174855169	2016-03-27 18:49:33	-49.31680338	-25.43563938	164
7612	714207158951362564	2016-03-27 18:47:10	-49.25	-25.4167	145
7614	714207041343111168	2016-03-27 18:46:42	-49.28699712	-25.43517548	163
7615	714206882701901824	2016-03-27 18:46:04	-49.2729683	-25.4275303	147
7616	714206869166886912	2016-03-27 18:46:01	-49.2978381	-25.5009943	160
7617	714206870874025984	2016-03-27 18:46:01	-49.25	-25.4167	145
7618	714206555135156224	2016-03-27 18:44:46	-49.2892189	-25.4432468	163
7619	714206531638661124	2016-03-27 18:44:41	-49.264148	-25.4765615	157
7620	714206478203293696	2016-03-27 18:44:28	-49.24585104	-25.42759799	145
7621	714206421286580224	2016-03-27 18:44:14	-49.25	-25.4167	145
7622	714206104213921792	2016-03-27 18:42:59	-49.31015968	-25.42707476	150
7623	714206099411492864	2016-03-27 18:42:58	-49.28465871	-25.43632692	163
7625	714205817474519043	2016-03-27 18:41:50	-49.25	-25.4167	145
7628	714205701850140672	2016-03-27 18:41:23	-49.25	-25.4167	145
7629	714205619436314624	2016-03-27 18:41:03	-49.2642291	-25.4765272	157
7631	714205538788069376	2016-03-27 18:40:44	-49.25	-25.4167	145
7633	714205228917264384	2016-03-27 18:39:30	-49.31633949	-25.43529122	164
7635	714205160013230080	2016-03-27 18:39:14	-49.25323248	-25.41202108	145
7636	714205140903989249	2016-03-27 18:39:09	-49.31627512	-25.43544625	164
7637	714205131445706752	2016-03-27 18:39:07	-49.28670165	-25.43531603	163
7638	714205021181751297	2016-03-27 18:38:40	-49.31633064	-25.43538523	164
7639	714204967167463425	2016-03-27 18:38:28	-49.2641846	-25.4765196	157
7640	714204856123334656	2016-03-27 18:38:01	-49.25323248	-25.41202108	145
7643	714204587780153346	2016-03-27 18:36:57	-49.28667543	-25.43532139	163
7644	714204474588397568	2016-03-27 18:36:30	-49.23989267	-25.44225136	170
7645	714204096539058177	2016-03-27 18:35:00	-49.2892189	-25.4432468	163
7647	714204027177811968	2016-03-27 18:34:44	-49.2975848	-25.5019948	160
7648	714203977190088704	2016-03-27 18:34:32	-49.25880016	-25.48030397	162
7649	714203975046705152	2016-03-27 18:34:31	-49.25	-25.4167	145
7652	714203220613210114	2016-03-27 18:31:31	-49.2641838	-25.4765212	157
7653	714203179211177990	2016-03-27 18:31:21	-49.2642028	-25.4765353	157
7654	714203173926387712	2016-03-27 18:31:20	-49.31025233	-25.42782118	150
7655	714203143689670661	2016-03-27 18:31:13	-49.2641908	-25.4765117	157
7657	714203033807273984	2016-03-27 18:30:47	-49.2641908	-25.4765117	157
7659	714202864000884743	2016-03-27 18:30:06	-49.27191138	-25.42976842	147
7661	714202606810345472	2016-03-27 18:29:05	-49.2641958	-25.4765507	157
7662	714202608177532929	2016-03-27 18:29:05	-49.26708125	-25.43825116	147
7663	714202249631834113	2016-03-27 18:27:40	-49.28744746	-25.44593877	163
7664	714201727583580160	2016-03-27 18:25:35	-49.25	-25.4167	145
7665	714201548209786881	2016-03-27 18:24:52	-49.25	-25.4167	145
7666	714201273835372545	2016-03-27 18:23:47	-49.2202045	-25.4449903	165
7667	714201249160282112	2016-03-27 18:23:41	-49.2642149	-25.4765386	157
7670	714200628835311618	2016-03-27 18:21:13	-49.27191138	-25.42976842	147
7672	714200394482712577	2016-03-27 18:20:17	-49.2642363	-25.4765285	157
7675	714200115867688960	2016-03-27 18:19:11	-49.27281407	-25.42781689	147
7677	714200036670906370	2016-03-27 18:18:52	-49.27368164	-25.42784992	147
7680	714199804063129600	2016-03-27 18:17:57	-49.2733	-25.4284	147
7681	714199462466437121	2016-03-27 18:16:35	-49.2579336	-25.5468699	166
7682	714199459287195648	2016-03-27 18:16:34	-49.31603784	-25.43444986	164
7683	714199284942573570	2016-03-27 18:15:53	-49.31622112	-25.43470046	164
7685	714199002070302721	2016-03-27 18:14:45	-49.26531226	-25.53796259	167
7687	714198622506786816	2016-03-27 18:13:15	-49.26529994	-25.53791751	167
7689	714198340146102272	2016-03-27 18:12:08	-49.3083799	-25.42666058	150
7691	714198178799730688	2016-03-27 18:11:29	-49.26542877	-25.53790129	167
7693	714198093181423616	2016-03-27 18:11:09	-49.2641807	-25.4765292	157
7694	714198067264806913	2016-03-27 18:11:03	-49.26542877	-25.53790129	167
7695	714198071068991488	2016-03-27 18:11:03	-49.25	-25.4167	145
7697	714198024034074624	2016-03-27 18:10:52	-49.26530291	-25.53791788	167
7698	714197875069038593	2016-03-27 18:10:17	-49.25	-25.4167	145
7699	714197847890067457	2016-03-27 18:10:10	-49.26544867	-25.53789787	167
7700	714197824515272704	2016-03-27 18:10:05	-49.2642394	-25.4765495	157
7701	714197625667387392	2016-03-27 18:09:17	-49.273784	-25.4275573	147
7702	714197569035976704	2016-03-27 18:09:04	-49.2733	-25.4284	147
7703	714197541970165768	2016-03-27 18:08:57	-49.29514735	-25.498996	160
7704	714197486051663873	2016-03-27 18:08:44	-49.26537859	-25.53786193	167
7705	714197430246445056	2016-03-27 18:08:31	-49.27907355	-25.43815591	163
7706	714197408972976131	2016-03-27 18:08:26	-49.26537859	-25.53786193	167
7707	714197269709471744	2016-03-27 18:07:52	-49.26814652	-25.41528527	168
7712	714196842087636993	2016-03-27 18:06:10	-49.26728725	-25.4106789	168
7713	714196779361644544	2016-03-27 18:05:55	-49.25	-25.4167	145
7715	714196547697774593	2016-03-27 18:05:00	-49.2733	-25.4284	147
7717	714196509156372480	2016-03-27 18:04:51	-49.22132492	-25.44029059	165
7719	714196417892511747	2016-03-27 18:04:29	-49.2642087	-25.4765395	157
7723	714196105811083264	2016-03-27 18:03:15	-49.3083799	-25.42666058	150
7724	714196035933835264	2016-03-27 18:02:58	-49.2202045	-25.4449903	165
7725	714195918363430915	2016-03-27 18:02:30	-49.2594111	-25.5500174	166
7729	714195660111814656	2016-03-27 18:01:29	-49.25	-25.4167	145
7730	714195512430186496	2016-03-27 18:00:53	-49.26824207	-25.41404918	168
7731	714195351033524224	2016-03-27 18:00:15	-49.2733	-25.4284	147
7733	714195317151940609	2016-03-27 18:00:07	-49.2594105	-25.550042	166
7734	714195240958164993	2016-03-27 17:59:49	-49.25	-25.4167	145
7735	714194845376581632	2016-03-27 17:58:14	-49.2642256	-25.4765381	157
7736	714194778813022208	2016-03-27 17:57:59	-49.25	-25.4167	145
7741	714193988060844032	2016-03-27 17:54:50	-49.264172	-25.4765298	157
7744	714193784418992128	2016-03-27 17:54:01	-49.2641818	-25.4765198	157
7745	714193713090662400	2016-03-27 17:53:44	-49.25	-25.4167	145
7746	714193264694403072	2016-03-27 17:51:58	-49.2594365	-25.5500355	166
7747	714192845549211651	2016-03-27 17:50:18	-49.2642038	-25.4765301	157
7750	714192579852705792	2016-03-27 17:49:14	-49.31634991	-25.43478007	164
7752	714192494414675968	2016-03-27 17:48:54	-49.2593908	-25.5500316	166
7753	714192361396576256	2016-03-27 17:48:22	-49.25905997	-25.41615166	169
7755	714192211148021762	2016-03-27 17:47:46	-49.3083799	-25.42666058	150
7756	714192146027270144	2016-03-27 17:47:31	-49.3083799	-25.42666058	150
7757	714192133285130240	2016-03-27 17:47:28	-49.26538696	-25.53787408	167
7762	714191849452355584	2016-03-27 17:46:20	-49.3083799	-25.42666058	150
7763	714191706443399168	2016-03-27 17:45:46	-49.264224	-25.4765373	157
7765	714191639145816064	2016-03-27 17:45:30	-49.2642409	-25.4765374	157
7766	714191432773410816	2016-03-27 17:44:41	-49.27173528	-25.42974986	147
7767	714191116317265921	2016-03-27 17:43:25	-49.3083799	-25.42666058	150
7769	714190930576805888	2016-03-27 17:42:41	-49.2642356	-25.4765405	157
7772	714190611323228160	2016-03-27 17:41:25	-49.2594214	-25.5500329	166
7773	714190605719568384	2016-03-27 17:41:24	-49.23989267	-25.44225136	170
7774	714190347115610112	2016-03-27 17:40:22	-49.3083799	-25.42666058	150
7775	714190311547752449	2016-03-27 17:40:13	-49.2708282	-25.420784	168
7776	714190252810874880	2016-03-27 17:39:59	-49.26395445	-25.53261644	167
7779	714189715705053184	2016-03-27 17:37:51	-49.2663135	-25.4099012	168
7780	714189692242145280	2016-03-27 17:37:46	-49.2731438	-25.4273529	147
7781	714189694603362306	2016-03-27 17:37:46	-49.26919026	-25.43337191	147
7782	714189585069187072	2016-03-27 17:37:20	-49.26917041	-25.4204184	168
7784	714189339140296705	2016-03-27 17:36:22	-49.23989267	-25.44225136	170
7788	714188218300809217	2016-03-27 17:31:54	-49.31602298	-25.43524618	164
7789	714187952352542720	2016-03-27 17:30:51	-49.2202045	-25.4449903	165
7793	714187039189573633	2016-03-27 17:27:13	-49.25	-25.4167	145
7795	714186518462595074	2016-03-27 17:25:09	-49.262335	-25.53105625	167
7796	714186429707001856	2016-03-27 17:24:48	-49.25	-25.4167	145
7798	714185984934612994	2016-03-27 17:23:02	-49.23989267	-25.44225136	170
7799	714185505236250624	2016-03-27 17:21:08	-49.31015968	-25.42707476	150
7804	714184523395817473	2016-03-27 17:17:13	-49.26733017	-25.43814941	147
7807	714184175838969856	2016-03-27 17:15:51	-49.25982966	-25.42114479	169
7810	714183849715101696	2016-03-27 17:14:33	-49.25981218	-25.42245862	169
7814	714183355680604161	2016-03-27 17:12:35	-49.27050591	-25.42343143	147
7816	714183021042274304	2016-03-27 17:11:15	-49.2733	-25.4284	147
7817	714182635946450945	2016-03-27 17:09:43	-49.2595	-25.42111111	169
7820	714182227039485953	2016-03-27 17:08:06	-49.25	-25.4167	145
7824	714181492008685569	2016-03-27 17:05:11	-49.23989267	-25.44225136	170
7825	714181336513155072	2016-03-27 17:04:34	-49.25	-25.4167	145
7826	714181288547205120	2016-03-27 17:04:22	-49.27026987	-25.42812122	147
7827	714180990118264832	2016-03-27 17:03:11	-49.3083799	-25.42666058	150
7828	714180808538456064	2016-03-27 17:02:28	-49.28667543	-25.43532139	171
7829	714180782135386117	2016-03-27 17:02:21	-49.23989267	-25.44225136	170
7832	714180289862348805	2016-03-27 17:00:24	-49.2595	-25.42111111	169
7833	714180162565353472	2016-03-27 16:59:54	-49.23989267	-25.44225136	170
7836	714179906868023296	2016-03-27 16:58:53	-49.3083799	-25.42666058	150
7837	714179759895355392	2016-03-27 16:58:18	-49.2642134	-25.4765431	157
7841	714179462636703744	2016-03-27 16:57:07	-49.2733	-25.4284	147
7842	714179464616353792	2016-03-27 16:57:07	-49.2733	-25.4284	147
7843	714179150362193920	2016-03-27 16:55:52	-49.25	-25.4167	145
7844	714178968941887488	2016-03-27 16:55:09	-49.25973415	-25.4209508	169
7845	714178851211968512	2016-03-27 16:54:41	-49.25	-25.4167	145
7849	714178652083200000	2016-03-27 16:53:54	-49.25973415	-25.4209508	169
7850	714178430192001025	2016-03-27 16:53:01	-49.25	-25.4167	145
7852	714177730779152384	2016-03-27 16:50:14	-49.26788914	-25.41013468	168
7853	714177561463562240	2016-03-27 16:49:34	-49.30643361	-25.42427181	150
7854	714177405175332864	2016-03-27 16:48:56	-49.2731438	-25.4273529	147
7857	714177051268411393	2016-03-27 16:47:32	-49.26591396	-25.40889577	168
7858	714176736754274305	2016-03-27 16:46:17	-49.2663135	-25.4099012	168
7860	714176360793694210	2016-03-27 16:44:47	-49.2595	-25.42111111	169
7861	714176283685433345	2016-03-27 16:44:29	-49.25	-25.4167	145
7862	714176250852610048	2016-03-27 16:44:21	-49.25	-25.4167	145
7866	714175790590599168	2016-03-27 16:42:31	-49.25	-25.4167	145
7867	714175748496572418	2016-03-27 16:42:21	-49.27246124	-25.42748172	147
7869	714175507110182913	2016-03-27 16:41:24	-49.31633064	-25.43538523	172
7870	714175477183881216	2016-03-27 16:41:17	-49.27368164	-25.42784992	147
7871	714175332803325955	2016-03-27 16:40:42	-49.2595	-25.42111111	169
7872	714175182718517249	2016-03-27 16:40:06	-49.25	-25.4167	145
7873	714175160677437444	2016-03-27 16:40:01	-49.26978482	-25.43267712	147
7875	714174844259188736	2016-03-27 16:38:46	-49.27191138	-25.42976842	147
7879	714174049472086016	2016-03-27 16:35:36	-49.25	-25.4167	145
7880	714173717983715329	2016-03-27 16:34:17	-49.25	-25.4167	145
7881	714173574588841985	2016-03-27 16:33:43	-49.3083799	-25.42666058	150
7882	714173371106377730	2016-03-27 16:32:55	-49.23950104	-25.44163816	170
7883	714173327405944832	2016-03-27 16:32:44	-49.31638241	-25.43552376	172
7887	714172706539700224	2016-03-27 16:30:16	-49.3083799	-25.42666058	150
7888	714172681990627328	2016-03-27 16:30:10	-49.25	-25.4167	145
7892	714172319875334150	2016-03-27 16:28:44	-49.25	-25.4167	145
7893	714172134105292800	2016-03-27 16:28:00	-49.2595	-25.42111111	169
7897	714171599050698756	2016-03-27 16:25:52	-49.31633064	-25.43538523	172
7898	714171134544060416	2016-03-27 16:24:01	-49.25973415	-25.4209508	169
7899	714171055040897025	2016-03-27 16:23:42	-49.25	-25.4167	145
7900	714170990905925632	2016-03-27 16:23:27	-49.23950104	-25.44163816	170
7902	714170751843241985	2016-03-27 16:22:30	-49.25	-25.4167	145
7903	714170432069443584	2016-03-27 16:21:14	-49.28536568	-25.44240968	171
7905	714170041386864642	2016-03-27 16:19:41	-49.27191138	-25.42976842	147
7906	714169820133122049	2016-03-27 16:18:48	-49.25	-25.4167	145
7907	714169580600561664	2016-03-27 16:17:51	-49.26994816	-25.43218379	147
7909	714168884077674497	2016-03-27 16:15:05	-49.25973415	-25.4209508	169
7914	714167792694652928	2016-03-27 16:10:45	-49.2733	-25.4284	147
7917	714166994455687168	2016-03-27 16:07:34	-49.2851105	-25.4358234	171
7919	714166625906327554	2016-03-27 16:06:06	-49.25973415	-25.4209508	169
7920	714166573888573440	2016-03-27 16:05:54	-49.2595	-25.42111111	169
7921	714166525578620929	2016-03-27 16:05:42	-49.25	-25.4167	145
7922	714166337375961089	2016-03-27 16:04:58	-49.2754015	-25.42734659	147
7923	714166288315244544	2016-03-27 16:04:46	-49.25	-25.4167	145
7925	714166205976813568	2016-03-27 16:04:26	-49.25973415	-25.4209508	169
7926	714166168169353216	2016-03-27 16:04:17	-49.25973415	-25.4209508	169
7928	714166038149988353	2016-03-27 16:03:46	-49.2767958	-25.42462563	147
7929	714165947272196097	2016-03-27 16:03:25	-49.23950104	-25.44163816	170
7931	714165799393628160	2016-03-27 16:02:49	-49.2733	-25.4284	147
7932	714165352368832512	2016-03-27 16:01:03	-49.23944444	-25.44277778	170
7933	714165307389124609	2016-03-27 16:00:52	-49.26968	-25.4282608	147
7935	714164821239791617	2016-03-27 15:58:56	-49.23989267	-25.44225136	170
7936	714164740134670340	2016-03-27 15:58:37	-49.25973415	-25.4209508	169
7937	714164728470310913	2016-03-27 15:58:34	-49.27044313	-25.42318497	147
7939	714164545175027712	2016-03-27 15:57:50	-49.25973415	-25.4209508	169
7940	714164538246082560	2016-03-27 15:57:49	-49.25973415	-25.4209508	169
7941	714164399125237762	2016-03-27 15:57:15	-49.25973415	-25.4209508	169
7942	714164338408468482	2016-03-27 15:57:01	-49.25973415	-25.4209508	169
7948	714163533034950660	2016-03-27 15:53:49	-49.25946082	-25.42093985	169
7949	714163455314550785	2016-03-27 15:53:30	-49.29144859	-25.47830225	173
7950	714163433093132290	2016-03-27 15:53:25	-49.25973415	-25.4209508	169
7951	714163395050749954	2016-03-27 15:53:16	-49.25973415	-25.4209508	169
7954	714163185197129728	2016-03-27 15:52:26	-49.2733	-25.4284	147
7955	714163183011889155	2016-03-27 15:52:25	-49.2733	-25.4284	147
7958	714162799212007424	2016-03-27 15:50:54	-49.2851105	-25.4358234	171
7959	714162783496114177	2016-03-27 15:50:50	-49.27047372	-25.42328608	147
7960	714162629489664001	2016-03-27 15:50:14	-49.25973415	-25.4209508	169
7961	714162598497792000	2016-03-27 15:50:06	-49.23989267	-25.44225136	170
7962	714162583096266752	2016-03-27 15:50:02	-49.25	-25.4167	145
7963	714162506831425537	2016-03-27 15:49:44	-49.31633064	-25.43538523	172
7964	714162470869475328	2016-03-27 15:49:36	-49.2851105	-25.4358234	171
7967	714161704385556483	2016-03-27 15:46:33	-49.25973415	-25.4209508	169
7971	714161122690129920	2016-03-27 15:44:14	-49.25973415	-25.4209508	169
7972	714161013357023232	2016-03-27 15:43:48	-49.2767	-25.44	171
7974	714160913780224000	2016-03-27 15:43:24	-49.29082962	-25.44311597	175
7977	714160435793006593	2016-03-27 15:41:31	-49.25	-25.4167	145
7986	714159405193949184	2016-03-27 15:37:25	-49.25973415	-25.4209508	169
7987	714159351469056002	2016-03-27 15:37:12	-49.27047372	-25.42328608	147
7988	714159257231433729	2016-03-27 15:36:50	-49.2707672	-25.4375718	147
7989	714159144614412289	2016-03-27 15:36:23	-49.27121966	-25.4296698	147
7992	714158821392953345	2016-03-27 15:35:06	-49.3083799	-25.42666058	150
7993	714158820755423232	2016-03-27 15:35:05	-49.27029133	-25.42296631	147
7994	714157986063773696	2016-03-27 15:31:46	-49.27191138	-25.42976842	147
7996	714157878769291264	2016-03-27 15:31:21	-49.27191138	-25.42976842	147
7997	714157847760801792	2016-03-27 15:31:13	-49.25973415	-25.4209508	169
8000	714157475042365442	2016-03-27 15:29:45	-49.2595	-25.42111111	169
8002	714157199891820544	2016-03-27 15:28:39	-49.25973415	-25.4209508	169
8003	714156930256805888	2016-03-27 15:27:35	-49.2708282	-25.420784	147
8005	714156876229959680	2016-03-27 15:27:22	-49.31633064	-25.43538523	172
8006	714156803836284928	2016-03-27 15:27:05	-49.23944444	-25.44277778	170
8013	714156071720513537	2016-03-27 15:24:10	-49.3083799	-25.42666058	150
8014	714155913788129281	2016-03-27 15:23:32	-49.23944444	-25.44277778	170
8018	714155243626475520	2016-03-27 15:20:53	-49.25	-25.4167	145
8019	714155187481534465	2016-03-27 15:20:39	-49.28838462	-25.4811431	173
8022	714154832655831040	2016-03-27 15:19:15	-49.28465871	-25.43632692	171
8023	714154652439326724	2016-03-27 15:18:32	-49.25	-25.4167	145
8024	714154448021504002	2016-03-27 15:17:43	-49.25973415	-25.4209508	169
8028	714154188025028608	2016-03-27 15:16:41	-49.27191138	-25.42976842	147
8032	714153569218236417	2016-03-27 15:14:13	-49.23989267	-25.44225136	170
8035	714153224232566786	2016-03-27 15:12:51	-49.2741039	-25.4298424	147
8036	714153071966859265	2016-03-27 15:12:15	-49.25	-25.4167	145
8039	714152673201758208	2016-03-27 15:10:40	-49.25973415	-25.4209508	169
8040	714152639584452609	2016-03-27 15:10:32	-49.28850511	-25.4812567	173
8041	714152438249426946	2016-03-27 15:09:44	-49.2641855	-25.4765208	174
8042	714152329772146691	2016-03-27 15:09:18	-49.2883637	-25.4822016	173
8043	714152280547655680	2016-03-27 15:09:06	-49.25	-25.4167	145
8044	714152192144355328	2016-03-27 15:08:45	-49.3083799	-25.42666058	150
8045	714151762001805312	2016-03-27 15:07:03	-49.2595	-25.42111111	169
8046	714151462125834240	2016-03-27 15:05:51	-49.2641871	-25.4765167	174
8047	714151353925414913	2016-03-27 15:05:25	-49.27035368	-25.42286792	147
8049	714151132973535233	2016-03-27 15:04:33	-49.25	-25.4167	145
8050	714151023393243136	2016-03-27 15:04:06	-49.2929955	-25.4478626	175
8051	714150981412458496	2016-03-27 15:03:56	-49.2642242	-25.4765383	174
8052	714150947354619904	2016-03-27 15:03:48	-49.25	-25.4167	145
8053	714150806426136576	2016-03-27 15:03:15	-49.2642179	-25.4765305	174
8055	714150717057933313	2016-03-27 15:02:53	-49.25	-25.4167	145
8058	714150266849910784	2016-03-27 15:01:06	-49.25	-25.4167	145
8061	714149762841374720	2016-03-27 14:59:06	-49.25972973	-25.42120752	169
8062	714149487837626368	2016-03-27 14:58:00	-49.27046299	-25.4239353	147
8063	714149205451743233	2016-03-27 14:56:53	-49.27068566	-25.42255221	147
8064	714149088594251776	2016-03-27 14:56:25	-49.31680338	-25.43563938	172
8065	714149037876846592	2016-03-27 14:56:13	-49.27059174	-25.42350895	147
8066	714148704458944512	2016-03-27 14:54:54	-49.25	-25.4167	145
8067	714148525857239041	2016-03-27 14:54:11	-49.25	-25.4167	145
8069	714147299086241792	2016-03-27 14:49:18	-49.25973415	-25.4209508	169
8070	714147166642524160	2016-03-27 14:48:47	-49.2918129	-25.44697	175
8073	714146647786332161	2016-03-27 14:46:43	-49.31015968	-25.42707476	150
8075	714146544660774912	2016-03-27 14:46:19	-49.2595	-25.42111111	169
8076	714146486372667392	2016-03-27 14:46:05	-49.25	-25.4167	145
8077	714146315811360768	2016-03-27 14:45:24	-49.25	-25.4167	145
8078	714146109678026752	2016-03-27 14:44:35	-49.27756121	-25.44095845	171
8079	714146048755777537	2016-03-27 14:44:20	-49.23989267	-25.44225136	170
8081	714145933529776129	2016-03-27 14:43:53	-49.2851105	-25.4358234	171
8084	714144981527740417	2016-03-27 14:40:06	-49.2770269	-25.4372161	171
8085	714144928499150851	2016-03-27 14:39:53	-49.2733	-25.4284	147
8086	714144409080741888	2016-03-27 14:37:49	-49.23989267	-25.44225136	170
8087	714144207884038144	2016-03-27 14:37:01	-49.26397536	-25.43610399	177
8088	714143794891997184	2016-03-27 14:35:23	-49.2733	-25.4284	147
8090	714142865543315456	2016-03-27 14:31:41	-49.2903235	-25.4436232	175
8092	714142635414388737	2016-03-27 14:30:47	-49.25	-25.4167	145
8094	714142327825166336	2016-03-27 14:29:33	-49.2770023	-25.4372097	171
8095	714142313489043456	2016-03-27 14:29:30	-49.3440638	-25.4618909	176
8096	714142187731156992	2016-03-27 14:29:00	-49.28829835	-25.480946	173
8099	714142034538455040	2016-03-27 14:28:23	-49.27772246	-25.42715066	147
8101	714141922617663490	2016-03-27 14:27:57	-49.28530001	-25.43653335	171
8107	714141138454781952	2016-03-27 14:24:50	-49.2497237	-25.5457008	178
8108	714141135036420097	2016-03-27 14:24:49	-49.28818144	-25.48092465	173
8109	714141092875223041	2016-03-27 14:24:39	-49.29099842	-25.44298309	175
8111	714140574174076929	2016-03-27 14:22:35	-49.27191138	-25.42976842	147
8112	714140552757784576	2016-03-27 14:22:30	-49.31606792	-25.43497632	172
8114	714140409031688194	2016-03-27 14:21:56	-49.28830155	-25.48090852	173
8117	714140188943888384	2016-03-27 14:21:03	-49.31606792	-25.43497632	172
8120	714139477489233920	2016-03-27 14:18:14	-49.25	-25.4167	145
8122	714139286635986948	2016-03-27 14:17:28	-49.28828101	-25.48088445	173
8127	714138829414903808	2016-03-27 14:15:39	-49.27429846	-25.4274364	147
8129	714138639979118594	2016-03-27 14:14:54	-49.2731438	-25.4273529	147
8130	714138595192414208	2016-03-27 14:14:43	-49.25	-25.4167	145
8132	714138551164731393	2016-03-27 14:14:33	-49.2882089	-25.4809654	173
8133	714138369563844608	2016-03-27 14:13:50	-49.31635418	-25.43508447	172
8135	714138164919713793	2016-03-27 14:13:01	-49.2770119	-25.440546	171
8136	714138092941262848	2016-03-27 14:12:44	-49.28817256	-25.48093553	173
8138	714137529365229569	2016-03-27 14:10:29	-49.28825096	-25.48098443	173
8140	714136877121593345	2016-03-27 14:07:54	-49.264189	-25.4765211	174
8142	714136692635144192	2016-03-27 14:07:10	-49.2641802	-25.4765254	174
8143	714136664784838657	2016-03-27 14:07:03	-49.29746037	-25.44748928	175
8144	714136589488812032	2016-03-27 14:06:45	-49.28115427	-25.43789993	171
8145	714136306415079424	2016-03-27 14:05:38	-49.25	-25.4167	145
8146	714136214979354625	2016-03-27 14:05:16	-49.28497238	-25.43773826	171
8147	714135988705079296	2016-03-27 14:04:22	-49.2876524	-25.4359102	171
8151	714135076280385539	2016-03-27 14:00:44	-49.3083799	-25.42666058	150
8157	714134783794790403	2016-03-27 13:59:35	-49.3083799	-25.42666058	150
8159	714134432991592448	2016-03-27 13:58:11	-49.25	-25.4167	145
8160	714134247255195648	2016-03-27 13:57:27	-49.25	-25.4167	145
8162	714134088119148544	2016-03-27 13:56:49	-49.25	-25.4167	145
8166	714133909253013504	2016-03-27 13:56:06	-49.28337689	-25.43803695	171
8167	714133866789937153	2016-03-27 13:55:56	-49.25	-25.4167	145
8168	714133771927306240	2016-03-27 13:55:33	-49.31627906	-25.43501797	172
8169	714133760812445696	2016-03-27 13:55:31	-49.25	-25.4167	145
8170	714133551004909568	2016-03-27 13:54:41	-49.3440941	-25.461961	176
8173	714133128294469632	2016-03-27 13:53:00	-49.25	-25.4167	145
8175	714133054789443584	2016-03-27 13:52:42	-49.344063	-25.4619811	176
8177	714132956349116422	2016-03-27 13:52:19	-49.25880016	-25.49008719	179
8181	714132572251537408	2016-03-27 13:50:47	-49.2754015	-25.42734659	147
8184	714132177471012865	2016-03-27 13:49:13	-49.31015968	-25.42707476	150
8185	714132081526366208	2016-03-27 13:48:50	-49.2712139	-25.4409596	177
8186	714132062488432641	2016-03-27 13:48:46	-49.277436	-25.440988	171
8187	714131869428817924	2016-03-27 13:48:00	-49.2711942	-25.4409496	177
8188	714131712289144832	2016-03-27 13:47:22	-49.26708125	-25.43825116	177
8191	714131338945757184	2016-03-27 13:45:53	-49.2496879	-25.5458621	178
8192	714131274860990464	2016-03-27 13:45:38	-49.23944444	-25.44277778	180
